filename,filepath,algorithm,original_size,compressed_size,compressed_size_std,compression_ratio,compression_ratio_std,speed_mbps,speed_mbps_std,memory_mb,memory_mb_std,num_runs
book2,data\academic_corpora\calgary\book2,gzip,610856,206147.0,0.0,2.963205867657545,4.440892098500626e-16,16.460589778917605,2.052411505304229,0.23385416666666667,0.12796187108427606,3
book2,data\academic_corpora\calgary\book2,bzip2,610856,157443.0,0.0,3.8798549316260487,0.0,12.8890236425214,0.6343402269623745,0.3098958333333333,0.19872880248158267,3
book2,data\academic_corpora\calgary\book2,lzma,610856,169824.0,0.0,3.596994535519125,4.440892098500626e-16,3.215182826644456,0.10565903568208429,0.26953125,0.17720775347208992,3
book2,data\academic_corpora\calgary\book2,zstd,610856,173849.0,0.0,3.513715925889709,0.0,3.265300970101416,0.1293407272093002,0.12526041666666665,0.035723623841195366,3
book2,data\academic_corpora\calgary\book2,brotli,610856,165262.0,0.0,3.6962883179436283,4.440892098500626e-16,0.5538451701567272,0.016052404876169057,0.7252604166666666,0.3618198840199668,3
geo,data\academic_corpora\calgary\geo,gzip,102400,68373.0,0.0,1.4976672078159508,0.0,4.700644508916194,0.1786289886619737,0.23854166666666665,0.19592750395377254,3
geo,data\academic_corpora\calgary\geo,bzip2,102400,56921.0,0.0,1.7989845575446672,0.0,12.476688317302786,0.49663609268522124,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,lzma,102400,53364.0,0.0,1.9188966344351999,0.0,2.2464484261459012,0.03617982220042265,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,zstd,102400,63051.0,0.0,1.6240820922745078,0.0,4.042717070993805,0.10389943012032728,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,brotli,102400,52915.0,0.0,1.9351790607578192,0.0,0.27139006935122584,0.002960733126557993,0.10182291666666667,0.002577993473075952,3
news,data\academic_corpora\calgary\news,gzip,377109,144492.0,0.0,2.6098953575284445,0.0,18.463278257046206,0.681899174587011,0.22395833333333334,0.06507811978958229,3
news,data\academic_corpora\calgary\news,bzip2,377109,118600.0,0.0,3.1796711635750423,0.0,13.1546553564781,0.7518874504073969,0.10442708333333334,0.006260841291755887,3
news,data\academic_corpora\calgary\news,lzma,377109,118900.0,0.0,3.1716484440706476,0.0,3.2209245074501798,0.0637972768363083,0.10000000000000002,1.3877787807814457e-17,3
news,data\academic_corpora\calgary\news,zstd,377109,122700.0,0.0,3.0734229828850856,0.0,3.007720261041035,0.15759433519621502,0.10000000000000002,1.3877787807814457e-17,3
news,data\academic_corpora\calgary\news,brotli,377109,112968.0,0.0,3.3381931166347996,4.440892098500626e-16,0.5274176260543803,0.0028506343614613607,0.10312500000000001,0.004419417382415919,3
obj1,data\academic_corpora\calgary\obj1,gzip,21504,10329.0,0.0,2.0819053151321523,0.0,17.016220086632618,4.895260308231948,0.13307291666666665,0.04677216729723517,3
obj1,data\academic_corpora\calgary\obj1,bzip2,21504,10787.0,0.0,1.993510707332901,2.220446049250313e-16,7.95375701932669,1.716443327690782,0.1434895833333333,0.061503558571954914,3
obj1,data\academic_corpora\calgary\obj1,lzma,21504,9428.0,0.0,2.2808655070004242,0.0,0.9384023115067096,0.07368980954090684,0.10000000000000002,1.3877787807814457e-17,3
obj1,data\academic_corpora\calgary\obj1,zstd,21504,9829.0,0.0,2.1878115779835183,0.0,4.478475366037947,0.8996087307617046,0.27109374999999997,0.24196310168727173,3
obj1,data\academic_corpora\calgary\obj1,brotli,21504,9341.0,0.0,2.3021089819077187,0.0,0.6712996822249894,0.030353230739987625,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,gzip,246814,81027.0,0.0,3.046071062732176,0.0,10.917227987745179,0.7113239471616492,0.1473958333333333,0.06702783029997482,3
obj2,data\academic_corpora\calgary\obj2,bzip2,246814,76441.0,0.0,3.2288169961146505,0.0,13.815837878348711,0.6329949608135567,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,lzma,246814,61504.0,0.0,4.012974765868886,0.0,2.9928048528403344,0.08513713976433626,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,zstd,246814,70224.0,0.0,3.514667350193666,0.0,2.7144992499199474,0.07470194254893842,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,brotli,246814,65203.0,0.0,3.785316626535588,4.440892098500626e-16,0.5024993192475754,0.009184348398657458,0.31406249999999997,0.3027300906954906,3
paper1,data\academic_corpora\calgary\paper1,gzip,53161,18536.0,0.0,2.867986620630125,0.0,7.867019290850254,6.924629363229271,0.10052083333333334,0.0007365695637359844,3
paper1,data\academic_corpora\calgary\paper1,bzip2,53161,16558.0,0.0,3.2105930667955067,0.0,1.0798825883380563,1.527184602198241,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,lzma,53161,17280.0,0.0,3.0764467592592593,0.0,1.6406613677942665,0.20731646600039955,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,zstd,53161,17618.0,0.0,3.017425360426836,0.0,3.037210319443331,1.1593528591087703,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,brotli,53161,15457.0,0.0,3.439283172672576,4.440892098500626e-16,0.7711100592649784,0.08498630184794108,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,gzip,82199,29677.0,0.0,2.7697880513528994,0.0,2.610921854031176,3.6924010962671954,0.11484375000000001,0.020992232566475626,3
paper2,data\academic_corpora\calgary\paper2,bzip2,82199,25041.0,0.0,3.2825765744179543,4.440892098500626e-16,3.103620660911673,2.2063640518364407,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,lzma,82199,27228.0,0.0,3.0189143528720437,0.0,2.2577524532750908,0.30286013991201044,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,zstd,82199,27557.0,0.0,2.982871865587691,0.0,2.4748842438287637,0.003400854568878947,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,brotli,82199,24850.0,0.0,3.3078068410462778,0.0,0.6390999883287876,0.0647070468181179,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,gzip,46526,18067.0,0.0,2.57519233962473,0.0,14.35710282261695,0.6140357126898481,0.14088541666666665,0.057820710753274975,3
paper3,data\academic_corpora\calgary\paper3,bzip2,46526,15837.0,0.0,2.937803876996906,0.0,10.70025357641135,0.5649774787635863,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,lzma,46526,17064.0,0.0,2.726558837318331,0.0,1.543321407468171,0.23632032429612798,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,zstd,46526,17183.0,0.0,2.707676191584705,4.440892098500626e-16,3.099171449202863,0.09924204818756255,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,brotli,46526,14639.0,0.0,3.1782225561855317,0.0,0.7609881149734049,0.011599935554670652,0.10000000000000002,1.3877787807814457e-17,3
paper4,data\academic_corpora\calgary\paper4,gzip,13286,5527.0,0.0,2.4038357155780714,0.0,8.258991181688456,5.857713121434999,0.10963541666666667,0.013626536929115758,3
paper4,data\academic_corpora\calgary\paper4,bzip2,13286,5188.0,0.0,2.5609097918272936,0.0,10.665658715074025,2.6247527619927427,0.1578125,0.08175922157469456,3
paper4,data\academic_corpora\calgary\paper4,lzma,13286,5408.0,0.0,2.456730769230769,0.0,0.8328658659466502,0.013674887482053031,0.10000000000000002,1.3877787807814457e-17,3
paper4,data\academic_corpora\calgary\paper4,zstd,13286,5369.0,0.0,2.4745762711864407,0.0,4.0024006779552606,0.288966671168237,0.196875,0.1370019388548936,3
paper4,data\academic_corpora\calgary\paper4,brotli,13286,4283.0,0.0,3.1020312864814383,0.0,0.6916214139528192,0.01746819816576865,0.10000000000000002,1.3877787807814457e-17,3
paper5,data\academic_corpora\calgary\paper5,gzip,11954,4988.0,0.0,2.396551724137931,0.0,3.8508496416203593,5.445923789839085,0.10572916666666667,0.008102265201095854,3
paper5,data\academic_corpora\calgary\paper5,bzip2,11954,4837.0,0.0,2.4713665495141615,0.0,9.00140103699934,1.7383788052952422,0.11354166666666667,0.01915080865713566,3
paper5,data\academic_corpora\calgary\paper5,lzma,11954,4900.0,0.0,2.439591836734694,0.0,0.7648850639787353,0.04983742318200333,0.10000000000000002,1.3877787807814457e-17,3
paper5,data\academic_corpora\calgary\paper5,zstd,11954,4865.0,0.0,2.4571428571428573,0.0,3.304034236204876,0.7018960684995784,0.19557291666666665,0.13516051494555362,3
paper5,data\academic_corpora\calgary\paper5,brotli,11954,4073.0,0.0,2.934937392585318,0.0,0.7400995116125698,0.02036962237779507,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,gzip,38105,13292.0,0.0,2.8667619620824554,4.440892098500626e-16,22.147081596847357,10.362989051243503,0.12916666666666665,0.04124789556921527,3
paper6,data\academic_corpora\calgary\paper6,bzip2,38105,12292.0,0.0,3.0999837292548,0.0,11.035039565566173,1.539033764864642,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,lzma,38105,12504.0,0.0,3.0474248240563018,0.0,1.7679461346062209,0.23513736634692864,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,zstd,38105,12728.0,0.0,2.993793211816468,4.440892098500626e-16,2.6693918207407883,0.17847808512291485,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,brotli,38105,11135.0,0.0,3.4220925011225862,0.0,0.7191811971973022,0.03348482659855194,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,gzip,513216,52233.0,0.0,9.825512606972604,0.0,6.186133200927094,0.1321509981606606,0.10052083333333334,0.0007365695637359844,3
pic,data\academic_corpora\calgary\pic,bzip2,513216,49759.0,0.0,10.314033642155188,0.0,45.77743192926109,1.5382743511845027,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,lzma,513216,41992.0,0.0,12.22175652505239,0.0,4.445218983543843,0.13715688950117272,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,zstd,513216,43640.0,0.0,11.760219981668195,0.0,1.7204215469951114,0.03882454187049393,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,brotli,513216,40939.0,0.0,12.53611470724737,1.7763568394002505e-15,0.49810582949346066,0.023959679878655528,0.3869791666666667,0.40584982961852883,3
progc,data\academic_corpora\calgary\progc,gzip,39611,13342.0,0.0,2.9688952181082295,0.0,14.724203778647686,2.9580182442430045,0.1513020833333333,0.07255210202799472,3
progc,data\academic_corpora\calgary\progc,bzip2,39611,12544.0,0.0,3.157764668367347,0.0,10.933128655094322,1.8341647373031789,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,lzma,39611,12560.0,0.0,3.1537420382165604,0.0,1.803427617617394,0.30037496310731454,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,zstd,39611,12790.0,0.0,3.0970289288506643,4.440892098500626e-16,2.625875491451768,0.32966523997306785,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,brotli,39611,11619.0,0.0,3.409157414579568,0.0,0.8044730740192803,0.030313457424838184,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,gzip,71646,16158.0,0.0,4.434088377274415,0.0,13.310973301129186,2.6672084863538057,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,bzip2,71646,15579.0,0.0,4.598883111881379,0.0,13.911449076099231,0.33968010590311687,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,lzma,71646,14984.0,0.0,4.781500266951415,0.0,2.645364797891999,0.08049350538804444,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,zstd,71646,15153.0,0.0,4.72817263908137,0.0,1.8128922565402619,0.07536369982626376,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,brotli,71646,14003.0,0.0,5.116475041062629,0.0,0.7621283564760016,0.01027309143352947,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,gzip,49379,11180.0,0.0,4.416726296958855,0.0,10.83807851644774,1.004706829696586,0.14609375,0.06518640639063485,3
progp,data\academic_corpora\calgary\progp,bzip2,49379,10710.0,0.0,4.610550887021475,0.0,14.366920750051106,1.8338866322303307,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,lzma,49379,10352.0,0.0,4.769996136012365,0.0,2.3189787700154842,0.1751014461376095,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,zstd,49379,10450.0,0.0,4.725263157894737,0.0,1.981448219501136,0.12233421086934414,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,brotli,49379,9880.0,0.0,4.997874493927125,0.0,0.7343868232362655,0.0491051645041968,0.10052083333333334,0.0007365695637359844,3
trans,data\academic_corpora\calgary\trans,gzip,93695,18928.0,0.0,4.950073964497041,0.0,22.76901745741419,4.548975781216809,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,bzip2,93695,17899.0,0.0,5.234649980445835,0.0,12.211298929055372,1.0432335110863211,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,lzma,93695,16720.0,0.0,5.603767942583732,0.0,3.030354658686924,0.23959371697193171,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,zstd,93695,17294.0,0.0,5.4177749508500055,0.0,1.5550220631492475,0.14929983750429948,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,brotli,93695,15402.0,0.0,6.083300870016881,0.0,0.772005096655675,0.02800729112952135,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,gzip,152089,54182.0,0.0,2.8070023254955516,4.440892098500626e-16,10.738471950135448,0.5860448386908023,0.1421875,0.05966213466261495,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,bzip2,152089,43202.0,0.0,3.520415721494375,0.0,13.0153275734561,0.32441590480762106,0.10572916666666667,0.008102265201095854,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,lzma,152089,48492.0,0.0,3.136373009981028,0.0,2.8868327918838013,0.05330371025005207,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,zstd,152089,49211.0,0.0,3.090548861027006,0.0,2.5299591077304675,0.0504546323531925,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,brotli,152089,46487.0,0.0,3.271645836470411,0.0,0.6665529291784748,0.03518106184215491,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,gzip,125179,48790.0,0.0,2.565669194507071,0.0,7.8345152666816915,6.479415449864783,0.1513020833333333,0.07255210202799472,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,bzip2,125179,39569.0,0.0,3.1635623846950893,4.440892098500626e-16,16.70789941681726,5.092158137823399,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,lzma,125179,44536.0,0.0,2.81073738099515,0.0,2.4824399055513293,0.23428004194141122,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,zstd,125179,45137.0,0.0,2.773312360147994,0.0,3.016254517899583,0.6722697708461458,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,brotli,125179,42712.0,0.0,2.930768870575014,0.0,0.7122144474289059,0.03054032613427619,0.28541666666666665,0.2622187646900114,3
cp.html,data\academic_corpora\canterbury\cp.html,gzip,24603,7952.0,0.0,3.0939386317907442,4.440892098500626e-16,3.8862693993602657,5.496014891610829,0.10312500000000001,0.004419417382415919,3
cp.html,data\academic_corpora\canterbury\cp.html,bzip2,24603,7624.0,0.0,3.227046169989507,0.0,2.061200125667609,2.914977172484261,0.10182291666666667,0.002577993473075952,3
cp.html,data\academic_corpora\canterbury\cp.html,lzma,24603,7644.0,0.0,3.2186028257456827,0.0,1.2054446301443067,0.17983360060522677,0.10000000000000002,1.3877787807814457e-17,3
cp.html,data\academic_corpora\canterbury\cp.html,zstd,24603,7713.0,0.0,3.189809412679891,0.0,2.835475641747175,1.3168726052299544,0.29973958333333334,0.282474427692751,3
cp.html,data\academic_corpora\canterbury\cp.html,brotli,24603,6894.0,0.0,3.5687554395126195,0.0,0.8155678482824067,0.09506576712674515,0.10000000000000002,1.3877787807814457e-17,3
fields.c,data\academic_corpora\canterbury\fields.c,gzip,11150,3127.0,0.0,3.5657179405180686,0.0,1.0145125335517038,1.4347373841463087,0.10572916666666667,0.008102265201095854,3
fields.c,data\academic_corpora\canterbury\fields.c,bzip2,11150,3039.0,0.0,3.668970055939454,0.0,6.940456030392269,1.338442410269608,0.12526041666666665,0.035723623841195366,3
fields.c,data\academic_corpora\canterbury\fields.c,lzma,11150,3028.0,0.0,3.6822985468956406,0.0,0.7228443845455127,0.1192016501574324,0.10000000000000002,1.3877787807814457e-17,3
fields.c,data\academic_corpora\canterbury\fields.c,zstd,11150,3015.0,0.0,3.6981757877280264,0.0,2.9158641999849215,1.7468695688959617,0.19296875,0.13147766712687367,3
fields.c,data\academic_corpora\canterbury\fields.c,brotli,11150,2717.0,0.0,4.103790945896209,0.0,0.6974504138257657,0.12046274622083324,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,gzip,3721,1234.0,0.0,3.0153970826580228,0.0,0.0,0.0,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,bzip2,3721,1283.0,0.0,2.900233826968043,4.440892098500626e-16,2.532075267740612,3.047306854425042,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,lzma,3721,1292.0,0.0,2.880030959752322,0.0,0.19262022993530356,0.1368453977814887,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,zstd,3721,1211.0,0.0,3.0726672171758875,0.0,1.1055101013123214,0.8104033454627644,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,brotli,3721,1124.0,0.0,3.3104982206405693,0.0,0.4375484895647929,0.3441309850485439,0.25416666666666665,0.21802459086585216,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,gzip,1029744,207041.0,0.0,4.973623581802638,0.0,2.1601381521140666,0.01082652841997234,0.17994791666666665,0.11306342803347401,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,bzip2,1029744,130280.0,0.0,7.904083512434756,0.0,18.80760955093137,0.7716330365648827,0.25729166666666664,0.13873341993029495,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,lzma,1029744,49116.0,0.0,20.965550940630344,0.0,2.7925334777599566,0.11035748471965436,0.19557291666666665,0.13516051494555362,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,zstd,1029744,64825.0,0.0,15.884982645584266,0.0,3.042893304630212,0.09956782507665672,0.10000000000000002,1.3877787807814457e-17,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,brotli,1029744,61498.0,0.0,16.744349409736902,0.0,0.46801737128891724,0.003778983736341269,0.34531249999999997,0.34692426451964986,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,gzip,426754,144451.0,0.0,2.9543166887041274,4.440892098500626e-16,12.404674528701586,0.8080493536413244,0.24088541666666666,0.1500845211814459,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,bzip2,426754,107706.0,0.0,3.9622119473381243,0.0,12.500966900894468,0.5206730370224427,0.10052083333333334,0.0007365695637359844,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,lzma,426754,119500.0,0.0,3.571163179916318,0.0,2.680423847192612,0.10743971596219047,0.3263020833333333,0.1997784553113704,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,zstd,426754,121336.0,0.0,3.51712599723083,0.0,3.1018050957345182,0.10373983528417806,0.10703125000000001,0.009943689110435822,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,brotli,426754,113416.0,0.0,3.7627318896804685,0.0,0.6045713503617192,0.015681171039691928,0.27682291666666664,0.2380154197962054,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,gzip,481861,194344.0,0.0,2.479423084839254,0.0,8.438062653032938,0.20757037765449032,0.21744791666666666,0.023938510821419578,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,bzip2,481861,145577.0,0.0,3.3100077622151844,4.440892098500626e-16,12.502251930699543,0.46720631792484185,0.4075520833333333,0.11304903162056375,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,lzma,481861,165412.0,0.0,2.913095785070007,0.0,2.8692032453677867,0.18953399590058853,0.3671875,0.16099564079243472,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,zstd,481861,167438.0,0.0,2.8778473225910486,0.0,3.2569386156334006,0.03759711791825322,0.14401041666666667,0.031160897276831138,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,brotli,481861,163267.0,0.0,2.9513680045569526,0.0,0.6568575519759677,0.00230551077240166,0.309375,0.25735280987391607,3
ptt5,data\academic_corpora\canterbury\ptt5,gzip,513216,52233.0,0.0,9.825512606972604,0.0,6.427588790089476,0.13917656828649497,0.16953125,0.09833203675875427,3
ptt5,data\academic_corpora\canterbury\ptt5,bzip2,513216,49759.0,0.0,10.314033642155188,0.0,97.14889709119063,73.85975145906268,0.165625,0.09280776503073436,3
