filename,filepath,algorithm,original_size,compressed_size,compressed_size_std,compression_ratio,compression_ratio_std,speed_mbps,speed_mbps_std,memory_mb,memory_mb_std,num_runs
book1,data\academic_corpora\calgary\book1,brotli,768771,256323.0,0.0,2.9992275371308863,4.440892098500626e-16,0.7567295465178304,0.007346949510761275,0.5085937500000001,0.47320065926865706,3
book2,data\academic_corpora\calgary\book2,gzip,610856,206147.0,0.0,2.963205867657545,4.440892098500626e-16,18.56977713915347,1.3349228438707972,0.2552083333333333,0.1329018286192753,3
book2,data\academic_corpora\calgary\book2,bzip2,610856,157443.0,0.0,3.8798549316260487,0.0,17.75170625689611,4.013721588187827,0.18307291666666667,0.08554915411093918,3
book2,data\academic_corpora\calgary\book2,lzma,610856,169824.0,0.0,3.596994535519125,4.440892098500626e-16,3.698696647531685,0.2702379010964622,0.3328125,0.2063328432109149,3
book2,data\academic_corpora\calgary\book2,zstd,610856,173849.0,0.0,3.513715925889709,0.0,3.5302965003640527,0.12443308624941611,0.14921874999999998,0.034839428917415774,3
book2,data\academic_corpora\calgary\book2,brotli,610856,165262.0,0.0,3.6962883179436283,4.440892098500626e-16,0.7081791032786612,0.016504351414285377,0.4375,0.3949886478128728,3
geo,data\academic_corpora\calgary\geo,gzip,102400,68373.0,0.0,1.4976672078159508,0.0,19.343288309528017,20.79716871340972,0.16432291666666665,0.09096634112139439,3
geo,data\academic_corpora\calgary\geo,bzip2,102400,56921.0,0.0,1.7989845575446672,0.0,28.018428392054634,34.45114043839248,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,lzma,102400,53364.0,0.0,1.9188966344351999,0.0,3.371320125745567,0.37664568532784826,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,zstd,102400,63051.0,0.0,1.6240820922745078,0.0,6.4003095668251575,0.35549289974378784,0.10000000000000002,1.3877787807814457e-17,3
geo,data\academic_corpora\calgary\geo,brotli,102400,52915.0,0.0,1.9351790607578192,0.0,0.35246426692336924,0.011149912364963538,0.10000000000000002,1.3877787807814457e-17,3
news,data\academic_corpora\calgary\news,gzip,377109,144492.0,0.0,2.6098953575284445,0.0,22.641167774608732,0.19805343735703124,0.296875,0.11285389937510651,3
news,data\academic_corpora\calgary\news,bzip2,377109,118600.0,0.0,3.1796711635750423,0.0,22.272991245636987,11.246760276139838,0.20130208333333333,0.1339812747657195,3
news,data\academic_corpora\calgary\news,lzma,377109,118900.0,0.0,3.1716484440706476,0.0,4.4875759229021845,0.3519664696148686,0.19609374999999998,0.12128764718377136,3
news,data\academic_corpora\calgary\news,zstd,377109,122700.0,0.0,3.0734229828850856,0.0,4.101935524360397,0.48772998667211015,0.10000000000000002,1.3877787807814457e-17,3
news,data\academic_corpora\calgary\news,brotli,377109,112968.0,0.0,3.3381931166347996,4.440892098500626e-16,0.6399509283448398,0.020500846459279604,0.5216145833333333,0.31262128722694266,3
obj1,data\academic_corpora\calgary\obj1,gzip,21504,10329.0,0.0,2.0819053151321523,0.0,17.762345061491654,3.816235278330281,0.10833333333333334,0.01178511301977579,3
obj1,data\academic_corpora\calgary\obj1,bzip2,21504,10787.0,0.0,1.993510707332901,2.220446049250313e-16,9.345450248909346,1.266880767189281,0.10000000000000002,1.3877787807814457e-17,3
obj1,data\academic_corpora\calgary\obj1,lzma,21504,9428.0,0.0,2.2808655070004242,0.0,1.1382127931234989,0.10705307392019286,0.10000000000000002,1.3877787807814457e-17,3
obj1,data\academic_corpora\calgary\obj1,zstd,21504,9829.0,0.0,2.1878115779835183,0.0,5.695975039768896,0.8052734533204693,0.30364583333333334,0.28799869942077094,3
obj1,data\academic_corpora\calgary\obj1,brotli,21504,9341.0,0.0,2.3021089819077187,0.0,0.8585744717141117,0.019274519130732765,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,gzip,246814,81027.0,0.0,3.046071062732176,0.0,16.162695908560107,6.007633094118097,0.2020833333333333,0.14436763449225345,3
obj2,data\academic_corpora\calgary\obj2,bzip2,246814,76441.0,0.0,3.2288169961146505,0.0,61.638988017849094,64.78695221015441,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,lzma,246814,61504.0,0.0,4.012974765868886,0.0,4.381067599195376,0.7457273627918249,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,zstd,246814,70224.0,0.0,3.514667350193666,0.0,3.722996326111907,0.11907779345899222,0.10000000000000002,1.3877787807814457e-17,3
obj2,data\academic_corpora\calgary\obj2,brotli,246814,65203.0,0.0,3.785316626535588,4.440892098500626e-16,0.6543254957405699,0.012757430930492539,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,gzip,53161,18536.0,0.0,2.867986620630125,0.0,36.66791071310848,44.88820735677099,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,bzip2,53161,16558.0,0.0,3.2105930667955067,0.0,12.202794758424304,9.177256633994109,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,lzma,53161,17280.0,0.0,3.0764467592592593,0.0,3.512576225574301,2.2999277900575494,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,zstd,53161,17618.0,0.0,3.017425360426836,0.0,8.331768688407502,6.719095743815678,0.10000000000000002,1.3877787807814457e-17,3
paper1,data\academic_corpora\calgary\paper1,brotli,53161,15457.0,0.0,3.439283172672576,4.440892098500626e-16,0.9431303746988572,0.17744969852222767,0.23072916666666665,0.18487896049773272,3
paper2,data\academic_corpora\calgary\paper2,gzip,82199,29677.0,0.0,2.7697880513528994,0.0,16.133750887466373,1.2643140189887523,0.1421875,0.05966213466261495,3
paper2,data\academic_corpora\calgary\paper2,bzip2,82199,25041.0,0.0,3.2825765744179543,4.440892098500626e-16,61.627406535477576,66.40102707694162,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,lzma,82199,27228.0,0.0,3.0189143528720437,0.0,3.0452143772054447,0.6781547825463827,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,zstd,82199,27557.0,0.0,2.982871865587691,0.0,3.1403209251040454,0.08890580788535506,0.10000000000000002,1.3877787807814457e-17,3
paper2,data\academic_corpora\calgary\paper2,brotli,82199,24850.0,0.0,3.3078068410462778,0.0,0.8896711422090561,0.012559168474696007,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,gzip,46526,18067.0,0.0,2.57519233962473,0.0,5.553685467024768,7.854097308620784,0.1434895833333333,0.061503558571954914,3
paper3,data\academic_corpora\calgary\paper3,bzip2,46526,15837.0,0.0,2.937803876996906,0.0,1.0192843802544596,1.4414857944709119,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,lzma,46526,17064.0,0.0,2.726558837318331,0.0,2.906363815442553,0.10751509972044652,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,zstd,46526,17183.0,0.0,2.707676191584705,4.440892098500626e-16,1.8371265929075336,1.366898420470967,0.10000000000000002,1.3877787807814457e-17,3
paper3,data\academic_corpora\calgary\paper3,brotli,46526,14639.0,0.0,3.1782225561855317,0.0,0.9111422760866335,0.09949077953940333,0.2255208333333333,0.1775132648603729,3
paper4,data\academic_corpora\calgary\paper4,gzip,13286,5527.0,0.0,2.4038357155780714,0.0,9.221122890835062,11.30276855389334,0.10833333333333334,0.01178511301977579,3
paper4,data\academic_corpora\calgary\paper4,bzip2,13286,5188.0,0.0,2.5609097918272936,0.0,2.55881361644759,3.6187089199651292,0.10963541666666667,0.013626536929115758,3
paper4,data\academic_corpora\calgary\paper4,lzma,13286,5408.0,0.0,2.456730769230769,0.0,1.8256868430886461,1.169391459978237,0.10000000000000002,1.3877787807814457e-17,3
paper4,data\academic_corpora\calgary\paper4,zstd,13286,5369.0,0.0,2.4745762711864407,0.0,2.6450675360173324,1.917616616035146,0.19296875,0.13147766712687367,3
paper4,data\academic_corpora\calgary\paper4,brotli,13286,4283.0,0.0,3.1020312864814383,0.0,0.8326864945783212,0.021706966142580733,0.10000000000000002,1.3877787807814457e-17,3
paper5,data\academic_corpora\calgary\paper5,gzip,11954,4988.0,0.0,2.396551724137931,0.0,3.773358585858586,5.336334887818174,0.10000000000000002,1.3877787807814457e-17,3
paper5,data\academic_corpora\calgary\paper5,bzip2,11954,4837.0,0.0,2.4713665495141615,0.0,11.40563939313103,0.02569086552090918,0.10572916666666667,0.008102265201095854,3
paper5,data\academic_corpora\calgary\paper5,lzma,11954,4900.0,0.0,2.439591836734694,0.0,1.6970510144025253,1.4708089104688664,0.10000000000000002,1.3877787807814457e-17,3
paper5,data\academic_corpora\calgary\paper5,zstd,11954,4865.0,0.0,2.4571428571428573,0.0,4.229450366518917,4.467196937274193,0.1942708333333333,0.13331909103621364,3
paper5,data\academic_corpora\calgary\paper5,brotli,11954,4073.0,0.0,2.934937392585318,0.0,0.4474796258176004,0.3711335829573799,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,gzip,38105,13292.0,0.0,2.8667619620824554,4.440892098500626e-16,28.462768396419104,5.444282001459557,0.1356770833333333,0.05045501511591511,3
paper6,data\academic_corpora\calgary\paper6,bzip2,38105,12292.0,0.0,3.0999837292548,0.0,14.12346346974015,2.860666319271558,0.1591145833333333,0.08360064548403452,3
paper6,data\academic_corpora\calgary\paper6,lzma,38105,12504.0,0.0,3.0474248240563018,0.0,1.9919315366078425,0.27734620270119015,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,zstd,38105,12728.0,0.0,2.993793211816468,4.440892098500626e-16,3.454730663974092,0.14326649255085663,0.10000000000000002,1.3877787807814457e-17,3
paper6,data\academic_corpora\calgary\paper6,brotli,38105,11135.0,0.0,3.4220925011225862,0.0,0.9290163877604165,0.19128743137043902,0.14088541666666665,0.057820710753274975,3
pic,data\academic_corpora\calgary\pic,gzip,513216,52233.0,0.0,9.825512606972604,0.0,7.781466958405002,0.2896198710470029,0.16822916666666665,0.09649061284941429,3
pic,data\academic_corpora\calgary\pic,bzip2,513216,49759.0,0.0,10.314033642155188,0.0,146.0633712519452,91.13820367678892,0.1591145833333333,0.08360064548403452,3
pic,data\academic_corpora\calgary\pic,lzma,513216,41992.0,0.0,12.22175652505239,0.0,5.902433483080639,0.41829884406697027,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,zstd,513216,43640.0,0.0,11.760219981668195,0.0,1.9094073429788434,0.11763468104088279,0.10000000000000002,1.3877787807814457e-17,3
pic,data\academic_corpora\calgary\pic,brotli,513216,40939.0,0.0,12.53611470724737,1.7763568394002505e-15,0.5883816603156461,0.024405738750257713,0.2489583333333333,0.2106588952284923,3
progc,data\academic_corpora\calgary\progc,gzip,39611,13342.0,0.0,2.9688952181082295,0.0,14.615459927829763,11.204401587181618,0.13046875,0.04308931947855524,3
progc,data\academic_corpora\calgary\progc,bzip2,39611,12544.0,0.0,3.157764668367347,0.0,1.4848092962234094,2.0998374442567957,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,lzma,39611,12560.0,0.0,3.1537420382165604,0.0,2.600396940195686,0.8939745222392438,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,zstd,39611,12790.0,0.0,3.0970289288506643,4.440892098500626e-16,26.636748110484913,34.18870339911257,0.10000000000000002,1.3877787807814457e-17,3
progc,data\academic_corpora\calgary\progc,brotli,39611,11619.0,0.0,3.409157414579568,0.0,1.060253063461671,0.18585319927211721,0.1734375,0.10385630848677417,3
progl,data\academic_corpora\calgary\progl,gzip,71646,16158.0,0.0,4.434088377274415,0.0,9.172616218651138,7.769599028570213,0.14609375,0.06518640639063485,3
progl,data\academic_corpora\calgary\progl,bzip2,71646,15579.0,0.0,4.598883111881379,0.0,1.4275808476298641,2.018904196102233,0.14479166666666665,0.06334498248129487,3
progl,data\academic_corpora\calgary\progl,lzma,71646,14984.0,0.0,4.781500266951415,0.0,3.483907929930293,0.898951960920023,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,zstd,71646,15153.0,0.0,4.72817263908137,0.0,2.255505398418571,0.06552169116261283,0.10000000000000002,1.3877787807814457e-17,3
progl,data\academic_corpora\calgary\progl,brotli,71646,14003.0,0.0,5.116475041062629,0.0,0.8848424212194265,0.08883707374291877,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,gzip,49379,11180.0,0.0,4.416726296958855,0.0,11.637022491143258,12.652599401104023,0.1434895833333333,0.061503558571954914,3
progp,data\academic_corpora\calgary\progp,bzip2,49379,10710.0,0.0,4.610550887021475,0.0,0.0,0.0,0.1421875,0.05966213466261495,3
progp,data\academic_corpora\calgary\progp,lzma,49379,10352.0,0.0,4.769996136012365,0.0,2.1647164747446084,0.3411807334907316,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,zstd,49379,10450.0,0.0,4.725263157894737,0.0,3.389224411373473,0.6282187475577368,0.10000000000000002,1.3877787807814457e-17,3
progp,data\academic_corpora\calgary\progp,brotli,49379,9880.0,0.0,4.997874493927125,0.0,0.9657406499670845,0.17480562551474096,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,gzip,93695,18928.0,0.0,4.950073964497041,0.0,15.660264981871714,16.7372387595697,0.14869791666666665,0.06886925420931479,3
trans,data\academic_corpora\calgary\trans,bzip2,93695,17899.0,0.0,5.234649980445835,0.0,14.459813429484903,4.1002373899075355,0.1473958333333333,0.06702783029997482,3
trans,data\academic_corpora\calgary\trans,lzma,93695,16720.0,0.0,5.603767942583732,0.0,3.681823475551927,0.21548709706523517,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,zstd,93695,17294.0,0.0,5.4177749508500055,0.0,2.0128129304567697,0.03020844832911985,0.10000000000000002,1.3877787807814457e-17,3
trans,data\academic_corpora\calgary\trans,brotli,93695,15402.0,0.0,6.083300870016881,0.0,0.9445509740946895,0.03574874087292078,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,gzip,152089,54182.0,0.0,2.8070023254955516,4.440892098500626e-16,13.059293386678979,0.36130368316422545,0.12526041666666665,0.035723623841195366,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,bzip2,152089,43202.0,0.0,3.520415721494375,0.0,15.21984734889758,0.7356451222052796,0.16041666666666665,0.0854420693933745,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,lzma,152089,48492.0,0.0,3.136373009981028,0.0,3.247871164271968,0.02862224240532542,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,zstd,152089,49211.0,0.0,3.090548861027006,0.0,2.7149818474020813,0.2503591368200202,0.10000000000000002,1.3877787807814457e-17,3
alice29.txt,data\academic_corpora\canterbury\alice29.txt,brotli,152089,46487.0,0.0,3.271645836470411,0.0,0.7868727400917827,0.016243399539898427,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,gzip,125179,48790.0,0.0,2.565669194507071,0.0,14.371786516680444,0.779098109027318,0.11614583333333334,0.022833656475815593,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,bzip2,125179,39569.0,0.0,3.1635623846950893,4.440892098500626e-16,16.341284824149593,1.0084402617743413,0.16432291666666665,0.09096634112139439,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,lzma,125179,44536.0,0.0,2.81073738099515,0.0,3.158406852236722,0.0952012826705364,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,zstd,125179,45137.0,0.0,2.773312360147994,0.0,3.1101839364568957,0.03117482862777134,0.10000000000000002,1.3877787807814457e-17,3
asyoulik.txt,data\academic_corpora\canterbury\asyoulik.txt,brotli,125179,42712.0,0.0,2.930768870575014,0.0,0.8582252416529471,0.016216240797781622,0.3908854166666667,0.4113741013465487,3
cp.html,data\academic_corpora\canterbury\cp.html,gzip,24603,7952.0,0.0,3.0939386317907442,4.440892098500626e-16,15.505582049152238,10.96507232805137,0.10000000000000002,1.3877787807814457e-17,3
cp.html,data\academic_corpora\canterbury\cp.html,bzip2,24603,7624.0,0.0,3.227046169989507,0.0,11.732941482663279,0.0017447498383618475,0.15651041666666665,0.07991779766535458,3
cp.html,data\academic_corpora\canterbury\cp.html,lzma,24603,7644.0,0.0,3.2186028257456827,0.0,1.4629974684661813,0.24813053013984415,0.10000000000000002,1.3877787807814457e-17,3
cp.html,data\academic_corpora\canterbury\cp.html,zstd,24603,7713.0,0.0,3.189809412679891,0.0,2.7433502632655973,0.5827966157870925,0.30234374999999997,0.28615727551143094,3
cp.html,data\academic_corpora\canterbury\cp.html,brotli,24603,6894.0,0.0,3.5687554395126195,0.0,0.9879441753354966,0.023097109478497288,0.10000000000000002,1.3877787807814457e-17,3
fields.c,data\academic_corpora\canterbury\fields.c,gzip,11150,3127.0,0.0,3.5657179405180686,0.0,3.5455918594482867,5.014224094271407,0.10000000000000002,1.3877787807814457e-17,3
fields.c,data\academic_corpora\canterbury\fields.c,bzip2,11150,3039.0,0.0,3.668970055939454,0.0,10.06938241878212,0.7988319266840913,0.15651041666666665,0.07991779766535458,3
fields.c,data\academic_corpora\canterbury\fields.c,lzma,11150,3028.0,0.0,3.6822985468956406,0.0,0.7928580937367972,0.06685267151349511,0.10000000000000002,1.3877787807814457e-17,3
fields.c,data\academic_corpora\canterbury\fields.c,zstd,11150,3015.0,0.0,3.6981757877280264,0.0,2.9537969277422005,0.41786442886885306,0.11093750000000001,0.015467960838455724,3
fields.c,data\academic_corpora\canterbury\fields.c,brotli,11150,2717.0,0.0,4.103790945896209,0.0,0.8989566450700183,0.0346587649584707,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,gzip,3721,1234.0,0.0,3.0153970826580228,0.0,0.0,0.0,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,bzip2,3721,1283.0,0.0,2.900233826968043,4.440892098500626e-16,2.36563757483921,1.6727584066521606,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,lzma,3721,1292.0,0.0,2.880030959752322,0.0,0.3078473114342081,0.034501961792933654,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,zstd,3721,1211.0,0.0,3.0726672171758875,0.0,2.951012381965095,0.8318385497570825,0.10000000000000002,1.3877787807814457e-17,3
grammar.lsp,data\academic_corpora\canterbury\grammar.lsp,brotli,3721,1124.0,0.0,3.3104982206405693,0.0,0.7783555809858816,0.07769842896587799,0.1942708333333333,0.13331909103621364,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,gzip,1029744,207041.0,0.0,4.973623581802638,0.0,2.7033792312773226,0.011489351487106794,0.1265625,0.03756504775053533,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,bzip2,1029744,130280.0,0.0,7.904083512434756,0.0,23.935511849003024,0.29653425541094836,0.22473958333333333,0.17255586416775454,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,lzma,1029744,49116.0,0.0,20.965550940630344,0.0,3.448865818147823,0.20010361628639992,0.19479166666666667,0.1274839995406831,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,zstd,1029744,64825.0,0.0,15.884982645584266,0.0,3.232926134914234,0.027359957280841028,0.1317708333333333,0.044930743387895204,3
kennedy.xls,data\academic_corpora\canterbury\kennedy.xls,brotli,1029744,61498.0,0.0,16.744349409736902,0.0,0.5362359964027942,0.00086422599622083,0.6687500000000001,0.41653057673376953,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,gzip,426754,144451.0,0.0,2.9543166887041274,4.440892098500626e-16,15.187811566971481,0.3060313484748351,0.25859375,0.1988870809367508,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,bzip2,426754,107706.0,0.0,3.9622119473381243,0.0,16.291070550305047,0.6056327870137314,0.10000000000000002,1.3877787807814457e-17,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,lzma,426754,119500.0,0.0,3.571163179916318,0.0,3.6997234407768285,0.06683539830714227,0.19218749999999998,0.08085843145584758,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,zstd,426754,121336.0,0.0,3.51712599723083,0.0,2.794950627853607,0.18859663144643177,0.11536458333333333,0.010980817001202089,3
lcet10.txt,data\academic_corpora\canterbury\lcet10.txt,brotli,426754,113416.0,0.0,3.7627318896804685,0.0,0.6901951023714794,0.021960815550717657,0.27291666666666664,0.23794275251039318,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,gzip,481861,194344.0,0.0,2.479423084839254,0.0,9.955281173080271,0.9677366595620362,0.296875,0.11176699861393195,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,bzip2,481861,145577.0,0.0,3.3100077622151844,4.440892098500626e-16,16.030732579108808,1.431663176304987,0.3354166666666667,0.19043528526316725,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,lzma,481861,165412.0,0.0,2.913095785070007,0.0,3.3530361805680973,0.21093934208289314,0.265625,0.20239753548349265,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,zstd,481861,167438.0,0.0,2.8778473225910486,0.0,3.658006472119769,0.26511754048302616,0.14661458333333333,0.03300004274513225,3
plrabn12.txt,data\academic_corpora\canterbury\plrabn12.txt,brotli,481861,163267.0,0.0,2.9513680045569526,0.0,0.8201538577505558,0.009619853366865543,0.7096354166666666,0.39488991191814743,3
ptt5,data\academic_corpora\canterbury\ptt5,gzip,513216,52233.0,0.0,9.825512606972604,0.0,7.795507819155003,0.08828125240094631,0.11874999999999998,0.02651650429449553,3
ptt5,data\academic_corpora\canterbury\ptt5,bzip2,513216,49759.0,0.0,10.314033642155188,0.0,58.47983841412514,2.837068961213641,0.10052083333333334,0.0007365695637359844,3
