filename,filepath,algorithm,original_size,compressed_size,compression_ratio,compression_time,speed_mbps,num_chunks
pi.txt,data\academic_corpora\miscellaneous\pi.txt,ensemble,1000000,424669,2.354775130748889,1.1629304885864258,0.8200613241858227,16.0
a.txt,data\academic_corpora\artificial\a.txt,gzip,1,21,0.047619047619047616,0.0,0.0,
a.txt,data\academic_corpora\artificial\a.txt,bzip2,1,37,0.02702702702702703,0.0,0.0,
a.txt,data\academic_corpora\artificial\a.txt,lzma,1,60,0.016666666666666666,0.01712512969970703,5.5688589408030296e-05,
a.txt,data\academic_corpora\artificial\a.txt,zstd,1,10,0.1,0.0,0.0,
a.txt,data\academic_corpora\artificial\a.txt,brotli,1,5,0.2,0.0,0.0,
aaa.txt,data\academic_corpora\artificial\aaa.txt,gzip,100000,133,751.8796992481203,0.0,0.0,
aaa.txt,data\academic_corpora\artificial\aaa.txt,bzip2,100000,47,2127.659574468085,0.0,0.0,
aaa.txt,data\academic_corpora\artificial\aaa.txt,lzma,100000,148,675.6756756756756,0.01782703399658203,5.349596105494035,
aaa.txt,data\academic_corpora\artificial\aaa.txt,zstd,100000,21,4761.9047619047615,0.0010080337524414062,94.6073793755913,
aaa.txt,data\academic_corpora\artificial\aaa.txt,brotli,100000,14,7142.857142857143,0.00810384750366211,11.768167107972934,
alphabet.txt,data\academic_corpora\artificial\alphabet.txt,gzip,100000,302,331.12582781456956,0.00051116943359375,186.56716417910448,
alphabet.txt,data\academic_corpora\artificial\alphabet.txt,bzip2,100000,131,763.3587786259542,0.011000871658325195,8.669079560477666,
alphabet.txt,data\academic_corpora\artificial\alphabet.txt,lzma,100000,176,568.1818181818181,0.018649578094482422,5.113650891053668,
alphabet.txt,data\academic_corpora\artificial\alphabet.txt,zstd,100000,46,2173.913043478261,0.0010046958923339844,94.92168960607499,
alphabet.txt,data\academic_corpora\artificial\alphabet.txt,brotli,100000,34,2941.176470588235,0.004998207092285156,19.080328181644724,
random.txt,data\academic_corpora\artificial\random.txt,gzip,100000,75747,1.3201842977279628,0.003004789352416992,31.73847496627787,
random.txt,data\academic_corpora\artificial\random.txt,bzip2,100000,75684,1.3212832302732413,0.005625247955322266,16.95346274476562,
random.txt,data\academic_corpora\artificial\random.txt,lzma,100000,76824,1.3016765594085182,0.03784799575805664,2.519748529096796,
random.txt,data\academic_corpora\artificial\random.txt,zstd,100000,75114,1.3313097425246958,0.008997201919555664,10.599676709860349,
random.txt,data\academic_corpora\artificial\random.txt,brotli,100000,75022,1.332942336914505,0.06033730506896973,1.5805716137241033,
bib,data\academic_corpora\calgary\bib,gzip,111261,35083,3.1713650485990366,0.005993366241455078,17.704033733789483,
bib,data\academic_corpora\calgary\bib,bzip2,111261,27467,4.0507154039392725,0.00699305534362793,15.173161501483072,
bib,data\academic_corpora\calgary\bib,lzma,111261,30588,3.6374068262063552,0.03855252265930176,2.7522649829005386,
bib,data\academic_corpora\calgary\bib,zstd,111261,31936,3.483873997995992,0.03898811340332031,2.72151558142948,
bib,data\academic_corpora\calgary\bib,brotli,111261,28380,3.9204016913319237,0.1123802661895752,0.9441760703670466,
book1,data\academic_corpora\calgary\book1,gzip,768771,312498,2.460082944530845,0.056777238845825195,12.912870946204139,
book1,data\academic_corpora\calgary\book1,bzip2,768771,232598,3.305148797496109,0.04878044128417969,15.029736070381231,
book1,data\academic_corpora\calgary\book1,lzma,768771,261116,2.944174236737695,0.22980308532714844,3.1903712556958244,
book1,data\academic_corpora\calgary\book1,zstd,768771,264765,2.9035975298849923,0.2040400505065918,3.593202197694337,
book1,data\academic_corpora\calgary\book1,brotli,768771,256323,2.999227537130886,1.089348554611206,0.6730234825157653,
book2,data\academic_corpora\calgary\book2,gzip,610856,206147,2.9632058676575452,0.03728032112121582,15.626412560355579,
book2,data\academic_corpora\calgary\book2,bzip2,610856,157443,3.8798549316260487,0.05667614936828613,10.278709558003845,
book2,data\academic_corpora\calgary\book2,lzma,610856,169824,3.5969945355191255,0.2233271598815918,2.6085393220042232,
book2,data\academic_corpora\calgary\book2,zstd,610856,173849,3.513715925889709,0.21423816680908203,2.719205858131719,
book2,data\academic_corpora\calgary\book2,brotli,610856,165262,3.6962883179436288,0.9439692497253418,0.6171362874290215,
geo,data\academic_corpora\calgary\geo,gzip,102400,68373,1.4976672078159508,0.019449949264526367,5.020899986516138,
geo,data\academic_corpora\calgary\geo,bzip2,102400,56921,1.7989845575446672,0.007537364959716797,12.95628519010565,
geo,data\academic_corpora\calgary\geo,lzma,102400,53364,1.9188966344351999,0.06238198280334473,1.5654560116797696,
geo,data\academic_corpora\calgary\geo,zstd,102400,63051,1.6240820922745078,0.03348731994628906,2.9162157543999543,
geo,data\academic_corpora\calgary\geo,brotli,102400,52915,1.9351790607578192,0.31566500663757324,0.3093667272157372,
news,data\academic_corpora\calgary\news,gzip,377109,144492,2.6098953575284445,0.02122950553894043,16.940534348573163,
news,data\academic_corpora\calgary\news,bzip2,377109,118600,3.1796711635750423,0.032030582427978516,11.227993390201421,
news,data\academic_corpora\calgary\news,lzma,377109,118900,3.1716484440706476,0.20245790481567383,1.7763651565646454,
news,data\academic_corpora\calgary\news,zstd,377109,122700,3.0734229828850856,0.16993451118469238,2.1163397904194556,
news,data\academic_corpora\calgary\news,brotli,377109,112968,3.338193116634799,0.7180655002593994,0.5008445157937901,
obj1,data\academic_corpora\calgary\obj1,gzip,21504,10329,2.0819053151321523,0.0014798641204833984,13.857902368293862,
obj1,data\academic_corpora\calgary\obj1,bzip2,21504,10787,1.9935107073329008,0.0030078887939453125,6.818008877615726,
obj1,data\academic_corpora\calgary\obj1,lzma,21504,9428,2.2808655070004242,0.0322110652923584,0.6366698000784586,
obj1,data\academic_corpora\calgary\obj1,zstd,21504,9829,2.1878115779835183,0.005137443542480469,3.9918321886021904,
obj1,data\academic_corpora\calgary\obj1,brotli,21504,9341,2.3021089819077187,0.02887892723083496,0.7101306892765444,
obj2,data\academic_corpora\calgary\obj2,gzip,246814,81027,3.046071062732176,0.021876096725463867,10.75969701923601,
obj2,data\academic_corpora\calgary\obj2,bzip2,246814,76441,3.2288169961146505,0.019840478897094727,11.863633632551041,
obj2,data\academic_corpora\calgary\obj2,lzma,246814,61504,4.012974765868886,0.09283280372619629,2.5355279952949514,
obj2,data\academic_corpora\calgary\obj2,zstd,246814,70224,3.514667350193666,0.09519243240356445,2.4726773629610337,
obj2,data\academic_corpora\calgary\obj2,brotli,246814,65203,3.7853166265355886,0.42621660232543945,0.5522548193694404,
paper1,data\academic_corpora\calgary\paper1,gzip,53161,18536,2.867986620630125,0.002556324005126953,19.832493937698192,
paper1,data\academic_corpora\calgary\paper1,bzip2,53161,16558,3.2105930667955067,0.0029981136322021484,16.910059642147118,
paper1,data\academic_corpora\calgary\paper1,lzma,53161,17280,3.0764467592592593,0.019010305404663086,2.6668840534269767,
paper1,data\academic_corpora\calgary\paper1,zstd,53161,17618,3.017425360426836,0.015005111694335938,3.3787339519511885,
paper1,data\academic_corpora\calgary\paper1,brotli,53161,15457,3.4392831726725754,0.05389881134033203,0.9406196365695277,
paper2,data\academic_corpora\calgary\paper2,gzip,82199,29677,2.7697880513528994,0.0050144195556640625,15.633130467858502,
paper2,data\academic_corpora\calgary\paper2,bzip2,82199,25041,3.2825765744179547,0.005385398864746094,14.556224544005667,
paper2,data\academic_corpora\calgary\paper2,lzma,82199,27228,3.0189143528720437,0.024476289749145508,3.202735215904774,
paper2,data\academic_corpora\calgary\paper2,zstd,82199,27557,2.982871865587691,0.02547168731689453,3.0775768467557754,
paper2,data\academic_corpora\calgary\paper2,brotli,82199,24850,3.3078068410462778,0.10719108581542969,0.731320842007865,
paper3,data\academic_corpora\calgary\paper3,gzip,46526,18067,2.57519233962473,0.002009153366088867,22.084252996321347,
paper3,data\academic_corpora\calgary\paper3,bzip2,46526,15837,2.937803876996906,0.002312183380126953,19.18993606929264,
paper3,data\academic_corpora\calgary\paper3,lzma,46526,17064,2.726558837318331,0.019870281219482422,2.2330157663602987,
paper3,data\academic_corpora\calgary\paper3,zstd,46526,17183,2.7076761915847056,0.016304969787597656,2.7212961338246475,
paper3,data\academic_corpora\calgary\paper3,brotli,46526,14639,3.1782225561855317,0.05445241928100586,0.814851788607207,
paper4,data\academic_corpora\calgary\paper4,gzip,13286,5527,2.4038357155780714,0.0010104179382324219,12.539877300613497,
paper4,data\academic_corpora\calgary\paper4,bzip2,13286,5188,2.5609097918272936,0.0015916824340820312,7.96045536249251,
paper4,data\academic_corpora\calgary\paper4,lzma,13286,5408,2.456730769230769,0.010027885437011719,1.2635282929148834,
paper4,data\academic_corpora\calgary\paper4,zstd,13286,5369,2.4745762711864407,0.0029897689819335938,4.237958532695375,
paper4,data\academic_corpora\calgary\paper4,brotli,13286,4283,3.1020312864814383,0.014998674392700195,0.8447757872482474,
paper5,data\academic_corpora\calgary\paper5,gzip,11954,4988,2.396551724137931,0.0,0.0,
paper5,data\academic_corpora\calgary\paper5,bzip2,11954,4837,2.4713665495141615,0.0009975433349609375,11.4282982791587,
paper5,data\academic_corpora\calgary\paper5,lzma,11954,4900,2.439591836734694,0.010010719299316406,1.138801562351148,
paper5,data\academic_corpora\calgary\paper5,zstd,11954,4865,2.4571428571428573,0.0030066967010498047,3.7916104987709143,
